US_Chart - Current Rock Albums,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,week_of
37,Antarctica,Tommy Vext, INDEPENDENT LABEL SUBMISSION,INDI,37,,,1,516,,0,516,2024.07.11
38,Manual Manic Procedures,200 Stab Wounds, METALBLADE,MBL,13,13,,2,495,-72.8,1818,2315,2024.07.11
39,The Avett Brothers,Avett Brothers,THE ORCHARD,ORCH,4,,,5,473,70.8,277,12500,2024.07.11
40,Only God Was Above Us,Vampire Weekend,Columbia Records,COL ,2,48,33,14,471,-22.1,605,29532,2024.07.11
41,Notes From A Quiet Life,Washed Out, SUB POP,SUBP,10,10,,2,454,-81.2,2412,2873,2024.07.11
42,72 Seasons,Metallica,RHINO/BLACKENED,BKNR,1,,44,2,445,-18.5,546,274694,2024.07.11
43,The Fear Of Fear,Spiritbox,RISE RECORDS,RIS ,3,,,1,441,341.0,100,17350,2024.07.11
44,Guardians of the Galaxy Vol. 3: Awesome Mix Vol. 3,Various Artists,HOLLYWOOD RECORDS,HOL ,1,,,58,427,-9.3,471,197566,2024.07.11
45,Omegon,Wormed,SINGSO MUSIC LLC/INGROOVES/FONTANA,SSOM,45,,,1,419,,0,419,2024.07.11
46,Texicali,Dave Alvin & Jimmie Dale Gilmore,YEP ROC RECORDS,YROC,15,,15,2,407,25.2,325,2381,2024.07.11
47,Prelude To Ecstasy,Last Dinner Party,ISLAND,ISL ,4,,,1,392,5.9,370,11641,2024.07.11
48,Rockstar,Dolly Parton,BIG MACHINE,BGMA,1,,,1,390,-4.6,409,252273,2024.07.11
49,Don't Forget Me,Maggie Rogers,CAPITOL MUSIC GROUP,CAP ,2,,,11,389,-7.4,420,18607,2024.07.11
50,Struck Down,Fabulous Thunderbirds, INDEPENDENT LABEL SUBMISSION,INDI,50,,,1,379,-23.1,493,873,2024.07.11
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2024.07.11
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2024.07.18
1,Charm,Clairo,CLAIRO,CLE,1,,,1,33223,,0,33223,2024.07.18
2,Passage Du Desir,Johnny Blue Skies,THE ORCHARD,ORCH,2,,,1,14317,,0,14317,2024.07.18
3,X's,Cigarettes After Sex,PARTISAN RECORDS,PTSN,3,,,1,13442,999.0,1,13444,2024.07.18
4,Evolve,Phish,"ATO RECORDS, L.L.C.",ATO ,4,,,1,12919,999.0,2,12928,2024.07.18
5,Quit!!,HARDY,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,5,,,1,12675,,0,12675,2024.07.18
6,Stick Season,Noah Kahan,MERCURY / REPUBLIC RECORDS,R-MR,1,2,8,58,3573,3.9,3438,224418,2024.07.18
7,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,3,9,47,3053,5.3,2900,181288,2024.07.18
8,The Great American Bar Scene,Zach Bryan,WARNER RECORDS,WAR ,1,1,6,3,2742,-67.1,8346,16122,2024.07.18
9,Clancy,Twenty One Pilots,FUELED BY RAMEN,FUER,1,5,7,8,2620,-3.9,2725,151639,2024.07.18
10,I'm Not Broken (Live From Topeka Correctional Facility),Melissa Etheridge,SUN RECORDS,VCMG,10,,,1,2503,873.9,257,2762,2024.07.18
11,In The Age Of Doubt,Bridge City Sinners, INDEPENDENT LABEL SUBMISSION,INDI,11,,,1,2334,,0,2334,2024.07.18
12,The Crucible Of Life,Home Team, INDEPENDENT LABEL SUBMISSION,INDI,12,,,1,2190,,0,2190,2024.07.18
13,Ten,Mr. Big,THE ORCHARD,ORCH,13,,,1,1957,,0,1957,2024.07.18
14,Loom,Imagine Dragons,INTERSCOPE/GEFFEN/A&M,INT ,1,4,1,3,1868,-34.2,2837,21807,2024.07.18
15,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,7,14,59,1543,0.3,1538,225642,2024.07.18
16,To Save A Child: An Intimate Live Concert,Eric Clapton,THE ORCHARD,ORCH,16,,,1,1536,999.0,5,1884,2024.07.18
17,L.A. Times,Travis, BMG DISTRIBUTION,BMG ,17,,,1,1432,999.0,1,1433,2024.07.18
18,Papercuts,Linkin Park,Warner Records,WAR,1,6,12,14,1398,-13.8,1622,54824,2024.07.18
19,I Saw The Tv Glow,Various Artists,A24 Music,A24,19,,,1,1359,999.0,11,1696,2024.07.18
20,Only One Mode,Speed,THE ORCHARD,ORCH,20,,,1,1357,,0,1357,2024.07.18
21,Submarine,MARIAS,ATLANTIC GROUP,ATLG,1,12,11,7,1330,21.0,1099,32237,2024.07.18
22,Love Direction,Dip,KOCH,KOC,22,,,1,1190,,0,1190,2024.07.18
23,Renegades & Juke Box Heroes,"Foreigner, Styx",TRIGGER PRODUCTIONS,TRGR,14,,,1,1120,999.0,7,3629,2024.07.18
24,Unreal Unearth,Hozier,Columbia Records,COL ,1,16,27,48,1090,12.6,968,137318,2024.07.18
25,Orgy Of The Damned,Slash, INDEPENDENT LABEL SUBMISSION,INDI,2,17,20,9,1075,16.2,925,22260,2024.07.18
26,Unprecedented Sh!T,Ani Difranco,BFD INTERNATIONAL,BFD ,26,,,1,1029,999.0,29,1358,2024.07.18
27,Pandora,Wisp,INTERSCOPE/GEFFEN/A&M,INT ,27,,41,2,1006,999.0,11,2011,2024.07.18
27,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,9,17,87,1006,-19.6,1252,197712,2024.07.18
29,When I'm Called,Jake Xerxes Fussell,Fat Possum Records,FTPM,29,,,1,1002,,0,1019,2024.07.18
30,South Of Here,Nathaniel Rateliff & The Night Sweats,CRAFT RECORDINGS,STA,3,10,3,3,924,-22.4,1190,10091,2024.07.18
31,Psychology,Pigeons Playing Ping Pong,No Coincidence Records,NOCO,31,,,1,911,,0,911,2024.07.18
32,"As It Ever Was, So It Will Be Again",Decemberists,THE ORCHARD,ORCH,2,19,21,5,900,4.0,865,15756,2024.07.18
33,The Record,boygenius,INTERSCOPE/GEFFEN/A&M,INT ,1,26,42,68,881,19.1,740,230771,2024.07.18
34,"My Light, My Destroyer",Cassandra Jenkins,Dead Oceans,DOC,34,,,1,854,,0,854,2024.07.18
35,The Land Is Inhospitable And So Are We,Mitski,Dead Oceans,DOC,1,35,,3,835,52.4,548,80964,2024.07.18
36,Saviors,Green Day,ADA/REPRISE REC,RPR ,1,34,,25,813,41.1,576,77005,2024.07.18
37,Early Daze,Neil Young With Crazy Horse, WARNER Records,WAR ,5,8,5,3,807,-43.4,1427,7776,2024.07.18
38,Neon Pill,Cage The Elephant, RCA,RCA,3,24,38,9,791,1.5,779,15683,2024.07.18
39,Dark Matter,Pearl Jam,REPUBLIC RECORDS,R-RR,1,33,39,13,780,30.7,597,74849,2024.07.18
40,Model,Wallows,ATLANTIC GROUP,ATLG,2,20,33,8,762,-8.7,835,23719,2024.07.18
41,Keep Me Fed,Warning,LAVA / REPUBLIC RECORDS,R-RR,2,14,2,3,741,-27.3,1019,16680,2024.07.18
41,Good Together,Lake Street Dive,FANTASY RECORDS,FAN ,2,22,22,4,741,-6.2,790,8850,2024.07.18
43,Greatest Hits (2023),Aerosmith,CAPITOL RECORDS,CAP,2,30,46,47,704,11.2,633,72249,2024.07.18
44,Eno,Brian Eno,VERVE,VERV,44,,,1,668,999.0,2,748,2024.07.18
45,Sonido Cosmico,Hermanos Gutiérrez,EASY EYE,CNCO,3,23,29,5,665,-14.9,781,10443,2024.07.18
46,Hackney Diamonds,Rolling Stones,INTERSCOPE/GEFFEN/A&M,INT ,1,27,25,39,632,-12.3,721,244421,2024.07.18
47,One Hand Clapping (Live Sessions),Paul McCartney & Wings,CAPITOL MUSIC GROUP,CAP ,1,21,16,5,628,-22.6,811,18037,2024.07.18
48,Diamonds,Elton John,ISLAND,ISL,2,31,44,345,617,-0.6,621,824327,2024.07.18
49,I Want To Disappear,Story So Far,PURE NOISE,PNOI,1,11,18,4,615,-47.0,1160,12249,2024.07.18
50,To The Limit: The Essential Collection,Eagles,ELEKTRA,EEG ,5,32,32,14,573,-6.5,613,24740,2024.07.18
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2024.07.18
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2024.07.25
1,I Love You So F***Ing Much,Glass Animals,REPUBLIC RECORDS,R-RR,1,,,1,26654,999.0,4,26658,2024.07.25
2,9 Lives,Koe Wetzel,Columbia Records,COL ,2,,,1,8963,,0,8963,2024.07.25
3,Charm,Clairo,CLAIRO,CLE,1,1,,2,5921,-82.2,33261,39144,2024.07.25
4,=1,Deep Purple,THE ORCHARD,ORCH,4,,,1,5282,999.0,2,5293,2024.07.25
5,Take Me Back To Eden,Sleep Token,SpineFarm,SFMU,3,,36,54,5010,999.0,400,72684,2024.07.25
6,Stick Season,Noah Kahan,MERCURY / REPUBLIC RECORDS,R-MR,1,6,2,59,4152,16.2,3573,228570,2024.07.25
7,Passage Du Desir,Johnny Blue Skies,THE ORCHARD,ORCH,2,2,,2,3521,-77.1,15405,17838,2024.07.25
8,"As Above, So Below",Highly Suspect,300 ENTERTAINME,300E,8,,,1,3195,999.0,2,3197,2024.07.25
9,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,7,3,48,3077,0.8,3053,184365,2024.07.25
10,X's,Cigarettes After Sex,PARTISAN RECORDS,PTSN,3,3,,2,2634,-80.5,13474,16078,2024.07.25
11,Clancy,Twenty One Pilots,FUELED BY RAMEN,FUER,1,9,5,9,2430,-7.3,2620,154069,2024.07.25
12,Submarine,MARIAS,ATLANTIC GROUP,ATLG,1,21,12,8,1805,35.0,1337,34042,2024.07.25
13,Quit!!,HARDY,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,5,5,,2,1771,-86.0,12679,14446,2024.07.25
14,All Hell,Los Campesinos, INDEPENDENT LABEL SUBMISSION,INDI,14,,,1,1642,,0,1642,2024.07.25
15,Loom,Imagine Dragons,INTERSCOPE/GEFFEN/A&M,INT ,1,14,4,4,1526,-18.5,1872,23333,2024.07.25
16,Ill Times,"Ambrose Kenny-Smith, Gum",KGLW - pdoom,KGP,16,,,1,1431,,0,1431,2024.07.25
17,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,15,7,60,1422,-7.8,1543,227064,2024.07.25
18,Papercuts,Linkin Park,Warner Records,WAR,1,18,6,15,1379,-1.4,1398,56203,2024.07.25
19,Little Room To Breathe,Eternal Boy, INDEPENDENT LABEL SUBMISSION,INDI,19,,,1,1325,820.1,144,1469,2024.07.25
20,The Great American Bar Scene,Zach Bryan,WARNER RECORDS,WAR ,1,8,1,4,1251,-54.4,2742,17373,2024.07.25
21,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,27,9,88,1156,14.9,1006,198868,2024.07.25
22,Dr. Dog,Dr. Dog,We Buy Gold Records,WBGR,22,,,1,1104,999.0,27,1131,2024.07.25
23,Evolve,Phish,"ATO RECORDS, L.L.C.",ATO ,4,4,,2,1012,-92.2,12954,13940,2024.07.25
24,Unreal Unearth,Hozier,Columbia Records,COL ,1,24,16,49,982,-9.9,1090,138300,2024.07.25
25,The Land Is Inhospitable And So Are We,Mitski,Dead Oceans,DOC,1,35,35,4,870,4.2,835,81834,2024.07.25
26,Saviors,Green Day,ADA/REPRISE REC,RPR ,1,36,34,26,801,-1.5,813,77806,2024.07.25
27,Across The River Of Stars,Beachwood Sparks,BORDER,BORD,27,,,1,796,999.0,16,812,2024.07.25
28,Renegades & Juke Box Heroes,"Foreigner, Styx",TRIGGER PRODUCTIONS,TRGR,14,23,,2,795,-29.0,1120,4424,2024.07.25
29,The Record,boygenius,INTERSCOPE/GEFFEN/A&M,INT ,1,33,26,69,781,-11.4,881,231552,2024.07.25
30,Greatest Hits (2023),Aerosmith,CAPITOL RECORDS,CAP,2,43,30,48,777,10.4,704,73026,2024.07.25
31,Quote Unquote 1991–1999,Mr. Bungle, RHINO,RHI,31,,,1,765,999.0,1,781,2024.07.25
32,"As It Ever Was, So It Will Be Again",Decemberists,THE ORCHARD,ORCH,2,32,19,6,726,-19.3,900,16482,2024.07.25
33,Sonido Cosmico,Hermanos Gutiérrez,EASY EYE,CNCO,3,45,23,6,722,8.6,665,11165,2024.07.25
34,Orgy Of The Damned,Slash, INDEPENDENT LABEL SUBMISSION,INDI,2,25,17,10,720,-33.0,1075,22980,2024.07.25
35,Live At The Garden Amphitheater,Saosin,THE ORCHARD,ORCH,35,,,1,716,999.0,29,745,2024.07.25
36,South Of Here,Nathaniel Rateliff & The Night Sweats,CRAFT RECORDINGS,STA,3,30,10,4,687,-25.6,924,10778,2024.07.25
37,"Science, Not Fiction",Orange Goblin,THE ORCHARD,ORCH,37,,,1,672,,0,672,2024.07.25
38,Only God Was Above Us,Vampire Weekend,Columbia Records,COL ,2,,40,15,669,27.4,525,30726,2024.07.25
39,Dark Matter,Pearl Jam,REPUBLIC RECORDS,R-RR,1,39,33,14,663,-15.0,780,75512,2024.07.25
40,Good Together,Lake Street Dive,FANTASY RECORDS,FAN ,2,41,22,5,658,-11.2,741,9508,2024.07.25
41,A La Sala,Khruangbin,Dead Oceans,DOC,3,,29,6,644,17.1,550,23484,2024.07.25
41,Diamonds,Elton John,ISLAND,ISL,2,48,31,346,644,4.4,617,824971,2024.07.25
43,Model,Wallows,ATLANTIC GROUP,ATLG,2,40,20,9,643,-15.6,762,24362,2024.07.25
44,One Hand Clapping (Live Sessions),Paul McCartney & Wings,CAPITOL MUSIC GROUP,CAP ,1,47,21,6,638,1.6,628,18675,2024.07.25
45,Hackney Diamonds,Rolling Stones,INTERSCOPE/GEFFEN/A&M,INT ,1,46,27,40,622,-1.6,632,245043,2024.07.25
46,Forever,Bon Jovi,ISLAND,ISL ,1,,18,6,620,-999.0,-42,55578,2024.07.25
47,Keep Me Fed,Warning,LAVA / REPUBLIC RECORDS,R-RR,2,41,14,4,585,-21.1,741,17265,2024.07.25
48,Expensive Air,Oneida,Joyful Noise Recordings,JNR,48,,,1,582,,0,582,2024.07.25
49,To Hell With The Amps,Stryper, INDEPENDENT LABEL SUBMISSION,INDI,49,,,1,559,999.0,38,1442,2024.07.25
50,To The Limit: The Essential Collection,Eagles,ELEKTRA,EEG ,5,50,32,15,551,-3.8,573,25291,2024.07.25
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2024.07.25
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2024.08.01
1,Rite Here Rite Now,Ghost,LOMA VISTA,LVR ,1,,,1,25739,999.0,7,25746,2024.08.01
2,Dave's Picks Vol. 51: Scranton Catholic,Grateful Dead,Grateful Dead,RHI ,2,,,1,20813,,0,20813,2024.08.01
3,Made By These Moments,Red Clay Strays, RCA,RCA,3,,,1,11186,999.0,4,11192,2024.08.01
4,Charm,Clairo,CLAIRO,CLE,1,3,1,3,3891,-34.3,5921,43035,2024.08.01
5,Stick Season,Noah Kahan,MERCURY / REPUBLIC RECORDS,R-MR,1,6,6,60,3517,-15.3,4152,232087,2024.08.01
6,The Fear Of Standing Still,American Aquarium,THE ORCHARD,ORCH,6,,,1,3432,,0,3432,2024.08.01
7,Take Me Back To Eden,Sleep Token,SpineFarm,SFMU,3,5,,55,3184,-36.4,5010,75868,2024.08.01
8,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,9,7,49,2888,-6.1,3077,187253,2024.08.01
9,Passage Du Desir,Johnny Blue Skies,THE ORCHARD,ORCH,2,7,2,3,2713,-22.9,3521,20551,2024.08.01
10,Clancy,Twenty One Pilots,FUELED BY RAMEN,FUER,1,11,9,10,2425,-0.2,2430,156494,2024.08.01
11,Wake Up The Wicked,Powerwolf,THE ORCHARD,ORCH,11,,,1,2240,,0,2240,2024.08.01
12,I Love You So F***Ing Much,Glass Animals,REPUBLIC RECORDS,R-RR,1,1,,2,2170,-91.9,26654,28828,2024.08.01
13,Everyone's Getting Involved: A Tribute To Talking Heads' Stop Making Sense,Various Artists,A24 Music,A24,13,,,1,2060,999.0,10,2692,2024.08.01
14,The Final Sermon (Live In Japan 2019),Metal Church,Rat Pak Records,RTPK,14,,,1,1919,,0,1919,2024.08.01
15,X's,Cigarettes After Sex,PARTISAN RECORDS,PTSN,3,10,3,3,1829,-30.6,2634,17907,2024.08.01
16,Renegades & Juke Box Heroes,"Foreigner, Styx",TRIGGER PRODUCTIONS,TRGR,14,28,23,3,1676,110.8,795,6100,2024.08.01
17,Live At Wembley Stadium,Blur,PARLOPHONE,PRL,17,,,1,1622,,0,1622,2024.08.01
18,Loom,Imagine Dragons,INTERSCOPE/GEFFEN/A&M,INT ,1,15,14,5,1426,-6.6,1526,24759,2024.08.01
19,=1,Deep Purple,THE ORCHARD,ORCH,4,4,,2,1365,-74.2,5282,6658,2024.08.01
20,Cautionary Tales: Jukebox Classiques,Pavement,Matador,OLE,20,,,1,1359,,0,1371,2024.08.01
21,Submarine,MARIAS,ATLANTIC GROUP,ATLG,1,12,21,9,1321,-26.8,1805,35363,2024.08.01
22,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,17,15,61,1304,-8.3,1422,228368,2024.08.01
23,Papercuts,Linkin Park,Warner Records,WAR,1,18,18,16,1239,-10.2,1379,57442,2024.08.01
24,Little Room To Breathe,Eternal Boy, INDEPENDENT LABEL SUBMISSION,INDI,19,19,,2,1222,-7.8,1325,2691,2024.08.01
25,Quit!!,HARDY,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,5,13,5,3,1210,-31.7,1771,15656,2024.08.01
26,Category 7,Category 7,Metal Blade,MBL,26,,,1,1111,,0,1111,2024.08.01
27,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,21,27,89,1093,-5.4,1156,199961,2024.08.01
28,No Name,Jack White,Third Man Records,3MAN,28,,,1,1092,,0,1092,2024.08.01
28,You Won't Go Before You're Supposed To,Knocked Loose,PURE NOISE,PNOI,1,,,9,1092,270.2,295,30360,2024.08.01
30,Unreal Unearth,Hozier,Columbia Records,COL ,1,24,24,50,1024,4.3,982,139324,2024.08.01
31,Saviors,Green Day,ADA/REPRISE REC,RPR ,1,26,36,27,944,17.9,801,78750,2024.08.01
32,The Great American Bar Scene,Zach Bryan,WARNER RECORDS,WAR ,1,20,8,5,857,-31.5,1251,18230,2024.08.01
33,Sonido Cosmico,Hermanos Gutiérrez,EASY EYE,CNCO,3,33,45,7,810,12.2,722,11975,2024.08.01
34,To The Ghosts,Cults,Imperial,R-RR,34,,,1,781,,0,781,2024.08.01
35,Greatest Hits (2023),Aerosmith,CAPITOL RECORDS,CAP,2,30,43,49,756,-2.7,777,73782,2024.08.01
36,Best Of 1969-1974,Fleetwood Mac, RHINO,RHI,36,,,1,746,,0,746,2024.08.01
37,The Record,boygenius,INTERSCOPE/GEFFEN/A&M,INT ,1,29,33,70,702,-10.1,781,232254,2024.08.01
38,Only God Was Above Us,Vampire Weekend,Columbia Records,COL ,2,38,,16,692,3.4,669,31418,2024.08.01
39,The Land Is Inhospitable And So Are We,Mitski,Dead Oceans,DOC,1,25,35,5,686,-21.1,870,82520,2024.08.01
40,Orgy Of The Damned,Slash, INDEPENDENT LABEL SUBMISSION,INDI,2,34,25,11,653,-9.3,720,23633,2024.08.01
41,Vertigo,Wand,DRAG CITY INC,DRAG,41,,,1,636,,0,636,2024.08.01
42,"As It Ever Was, So It Will Be Again",Decemberists,THE ORCHARD,ORCH,2,32,32,7,635,-12.5,726,17117,2024.08.01
43,Forever,Bon Jovi,ISLAND,ISL ,1,46,,7,626,1.0,620,56204,2024.08.01
44,Dark Matter,Pearl Jam,REPUBLIC RECORDS,R-RR,1,39,39,15,594,-10.4,663,76106,2024.08.01
45,Evolve,Phish,"ATO RECORDS, L.L.C.",ATO ,4,23,4,3,590,-41.7,1012,14530,2024.08.01
46,Diamonds,Elton John,ISLAND,ISL,2,41,48,347,575,-10.7,644,825546,2024.08.01
47,A La Sala,Khruangbin,Dead Oceans,DOC,3,41,,7,559,-13.2,644,24043,2024.08.01
48,A Coupla Holiday Spirits,Fans Of Jimmy Century,AWAL,AWAL,48,,,1,537,,0,537,2024.08.01
49,Model,Wallows,ATLANTIC GROUP,ATLG,2,43,40,10,535,-16.8,643,24897,2024.08.01
50,Good Together,Lake Street Dive,FANTASY RECORDS,FAN ,2,40,41,6,520,-21.0,658,10028,2024.08.01
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2024.08.01
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2024.08.08
1,No Name,Jack White,Third Man Records,3MAN,1,28,,2,6928,534.4,1092,8020,2024.08.08
2,Smoke & Fiction,X,Fat Possum Records,FTPM,2,,,1,6495,999.0,1,6496,2024.08.08
3,Rite Here Rite Now,Ghost,LOMA VISTA,LVR ,1,1,,2,4341,-83.1,25739,30087,2024.08.08
4,Charm,Clairo,CLAIRO,CLE,1,4,3,4,3513,-9.7,3891,46548,2024.08.08
5,Stick Season,Noah Kahan,MERCURY / REPUBLIC RECORDS,R-MR,1,5,6,61,3373,-4.1,3517,235460,2024.08.08
6,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,8,9,50,2971,2.9,2888,190224,2024.08.08
7,Made By These Moments,Red Clay Strays, RCA,RCA,3,3,,2,2530,-77.4,11186,13722,2024.08.08
8,Passage Du Desir,Johnny Blue Skies,THE ORCHARD,ORCH,2,9,7,4,2189,-19.3,2713,22740,2024.08.08
9,Clancy,Twenty One Pilots,FUELED BY RAMEN,FUER,1,10,11,11,2058,-15.1,2425,158552,2024.08.08
10,Cellophane Memories,"Chrystabell, David Lynch",SACRED BONES RE,SBNZ,10,,,1,1911,,0,1911,2024.08.08
11,Aghori Mhori Mei,Smashing Pumpkins,THE ORCHARD,ORCH,11,,,1,1862,,0,1862,2024.08.08
12,Renegades & Juke Box Heroes,"Foreigner, Styx",TRIGGER PRODUCTIONS,TRGR,12,16,28,4,1704,1.7,1676,7804,2024.08.08
13,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,22,17,62,1556,19.3,1304,229924,2024.08.08
14,Take Me Back To Eden,Sleep Token,SpineFarm,SFMU,3,7,5,56,1555,-51.2,3184,77423,2024.08.08
15,Submarine,MARIAS,ATLANTIC GROUP,ATLG,1,21,12,10,1547,17.1,1321,36910,2024.08.08
16,I Love You So F***Ing Much,Glass Animals,REPUBLIC RECORDS,R-RR,1,12,1,3,1470,-32.3,2170,30298,2024.08.08
17,Saviors,Green Day,ADA/REPRISE REC,RPR ,1,31,26,28,1465,55.2,944,80215,2024.08.08
18,Loom,Imagine Dragons,INTERSCOPE/GEFFEN/A&M,INT ,1,18,15,6,1406,-1.4,1426,26165,2024.08.08
19,Greatest Hits (2023),Aerosmith,CAPITOL RECORDS,CAP,2,35,30,50,1389,83.7,756,75171,2024.08.08
20,X's,Cigarettes After Sex,PARTISAN RECORDS,PTSN,3,15,10,4,1272,-30.5,1829,19179,2024.08.08
21,Zz Top Box,ZZ Top, RHINO,RHI,21,,,1,1256,,0,1256,2024.08.08
22,Vega,Anberlin, EQUAL VISION RECORDS,EVR ,22,,,1,1224,,0,1224,2024.08.08
23,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,27,21,90,1184,8.3,1093,201145,2024.08.08
24,Papercuts,Linkin Park,Warner Records,WAR,1,23,18,17,1153,-6.9,1239,58595,2024.08.08
25,The Future Is Our Way Out,Brigitte Calls Me Baby,"ATO RECORDS, L.L.C.",ATO ,25,,,1,1119,999.0,2,1121,2024.08.08
26,Unreal Unearth,Hozier,Columbia Records,COL ,1,30,24,51,1032,0.8,1024,140356,2024.08.08
27,Dark Matter,Pearl Jam,REPUBLIC RECORDS,R-RR,1,44,39,16,922,55.2,594,77028,2024.08.08
28,=1,Deep Purple,THE ORCHARD,ORCH,4,19,4,3,888,-34.9,1365,7546,2024.08.08
29,The Record,boygenius,INTERSCOPE/GEFFEN/A&M,INT ,1,37,29,71,847,20.7,702,233101,2024.08.08
30,Little Room To Breathe,Eternal Boy, INDEPENDENT LABEL SUBMISSION,INDI,19,24,19,3,844,-30.9,1222,3535,2024.08.08
31,You Won't Go Before You're Supposed To,Knocked Loose,PURE NOISE,PNOI,1,28,,10,838,-23.3,1092,31198,2024.08.08
32,Sonido Cosmico,Hermanos Gutiérrez,EASY EYE,CNCO,3,33,33,8,775,-4.3,810,12750,2024.08.08
33,Somewhere Far Beyond Revisited,Blind Guardian,NUCLEAR BLAST,NUB,33,,,1,736,999.0,3,744,2024.08.08
33,American Motor Sports,Bilmuri,Columbia Records,COL ,33,,,1,736,999.0,18,1321,2024.08.08
35,Confrere,Poison Ruïn,RELAPSE RECORDS,RLS,35,,,1,729,,0,729,2024.08.08
36,Resurrection,Los Lonely Boys, BMG DISTRIBUTION,BMG,36,,,1,721,,0,721,2024.08.08
37,The Great American Bar Scene,Zach Bryan,WARNER RECORDS,WAR ,1,32,20,6,686,-20.0,857,18916,2024.08.08
38,Everyone's Getting Involved: A Tribute To Talking Heads' Stop Making Sense,Various Artists,A24 Music,A24,13,13,,2,679,-67.0,2060,3371,2024.08.08
39,Quit!!,HARDY,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,5,25,13,4,672,-44.5,1210,16328,2024.08.08
40,Orgy Of The Damned,Slash, INDEPENDENT LABEL SUBMISSION,INDI,2,40,34,12,648,-0.8,653,24281,2024.08.08
41,The Land Is Inhospitable And So Are We,Mitski,Dead Oceans,DOC,1,39,25,6,630,-8.2,686,83150,2024.08.08
42,Flight B741,King Gizzard & The Lizard Wizard,KGLW (KING GIZZARD &THE LIZARD WIZARD),KGD,42,,,1,615,,0,615,2024.08.08
43,72 Seasons,Metallica,RHINO/BLACKENED,BKNR,1,,,1,598,32.9,450,276755,2024.08.08
44,Forever,Bon Jovi,ISLAND,ISL ,1,43,46,8,581,-7.2,626,56785,2024.08.08
45,Live At Wembley Stadium,Blur,PARLOPHONE,PRL,17,17,,2,563,-65.3,1622,2185,2024.08.08
46,Model,Wallows,ATLANTIC GROUP,ATLG,2,49,43,11,556,3.9,535,25453,2024.08.08
47,A La Sala,Khruangbin,Dead Oceans,DOC,3,47,41,8,553,-1.1,559,24596,2024.08.08
48,Diamonds,Elton John,ISLAND,ISL,2,46,41,348,544,-5.4,575,826090,2024.08.08
49,Neon Pill,Cage The Elephant, RCA,RCA,3,,,10,528,50.9,350,16998,2024.08.08
50,"As It Ever Was, So It Will Be Again",Decemberists,THE ORCHARD,ORCH,2,42,32,8,499,-21.4,635,17616,2024.08.08
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2024.08.08
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2024.08.15
1,This Is How Tomorrow Moves,Beabadoobee,DIRTY HIT,DRHI,1,,,1,8866,,0,8866,2024.08.15
2,Flight B741,King Gizzard & The Lizard Wizard,KGLW (KING GIZZARD &THE LIZARD WIZARD),KGD,2,42,,2,8395,999.0,615,9010,2024.08.15
3,Charm,Clairo,CLAIRO,CLE,1,4,4,5,3915,11.4,3513,50463,2024.08.15
